l,C_l_GoE,C_l_LCDM,D_l_GoE,D_l_LCDM
816,1.2543046632303925e-12,1.202160997149688e-12,1.3308692288442028e-07,1.2755426381838365e-07
817,1.2242643967274457e-12,1.1734886317582777e-12,1.3021790730641379e-07,1.2481718351354557e-07
818,1.1949661410286641e-12,1.1455213287430964e-12,1.2741276395879242e-07,1.2214073157191266e-07
819,1.1663899781635945e-12,1.1182402395180592e-12,1.2466991553472541e-07,1.1952341739744798e-07
820,1.1385165931595584e-12,1.0916270843119716e-12,1.2198782995800804e-07,1.1696379300810272e-07
821,1.1113272542813458e-12,1.0656641335881168e-12,1.1936501898516763e-07,1.144604517233902e-07
822,1.084803793894318e-12,1.0403341900466727e-12,1.1680003684654875e-07,1.120120268882591e-07
823,1.058928589934786e-12,1.015620571195065e-12,1.142914789256477e-07,1.0961719063260312e-07
824,1.0336845479717328e-12,9.915070924715556e-13,1.1183798047595916e-07,1.072746526657388e-07
825,1.0090550838442098e-12,9.679780509075819e-13,1.0943821537459919e-07,1.0498315910518126e-07
826,9.850241068589097e-13,9.450182093145215e-13,1.0709089491195916e-07,1.0274149133903895e-07
827,9.615760035328148e-13,9.226127809809044e-13,1.0479476661666068e-07,1.0054846492136144e-07
828,9.386956218659259e-13,9.007474148661985e-13,1.0254861311506718e-07,9.840292849976027e-08
829,9.163682561294268e-13,8.794081812775852e-13,1.0035125102461872e-07,9.630376277463071e-08
830,8.945796321548979e-13,8.585815580164014e-13,9.820152988025856e-08,9.424987948930576e-08
831,8.733158931103961e-13,8.382544169810813e-13,9.609833109321743e-08,9.224022045046757e-08
832,8.525635857495822e-13,8.184140112137727e-13,9.404056694143496e-08,9.027375657815538e-08
833,8.323096471202247e-13,7.990479623779341e-13,9.202717959088994e-08,8.834948698470031e-08
834,8.125413917188107e-13,7.801442486545746e-13,9.00571401471304e-08,8.646643808193368e-08
835,7.932464990781285e-13,7.616911930449258e-13,8.812944773628519e-08,8.462366271600776e-08
836,7.744130017750696e-13,7.436774520676828e-13,8.624312861485767e-08,8.282023932918369e-08
837,7.560292738460827e-13,7.260920048391097e-13,8.43972353075992e-08,8.105527114793786e-08
838,7.380840195980223e-13,7.089241425246017e-13,8.259084577277207e-08,7.932788539674941e-08
839,7.20566262802393e-13,6.921634581505141e-13,8.082306259411741e-08,7.763723253693522e-08
840,7.034653362612362e-13,6.757998367653079e-13,7.909301219884961e-08,7.598248552990493e-08
841,6.867708717331933e-13,6.598234459393107e-13,7.739984410100932e-08,7.436283912421652e-08
842,6.70472790208523e-13,6.442247265926248e-13,7.574273016951282e-08,7.277750916581948e-08
843,6.545612925221148e-13,6.289943841409459e-13,7.412086392024558e-08,7.122573193087885e-08
844,6.390268502937919e-13,6.141233799492998e-13,7.253345983155492e-08,6.9706763480583e-08
845,6.238601971854655e-13,5.996029230839301e-13,7.097975268250777e-08,6.821987903734409e-08
846,6.090523204649278e-13,5.854244623528024e-13,6.94589969132858e-08,6.6764372381809e-08
847,5.945944528663482e-13,5.715796786254197e-13,6.797046600710183e-08,6.533955527010616e-08
848,5.804780647377611e-13,5.58060477422869e-13,6.651345189302972e-08,6.394475687076306e-08
849,5.666948564660871e-13,5.448589817692421e-13,6.508726436914921e-08,6.257932322073646e-08
850,5.532367511704722e-13,5.319675252957998e-13,6.369123054541848e-08,6.124261670000726e-08
851,5.400958876549538e-13,5.193786455894554e-13,6.23246943056946e-08,5.993401552419987e-08
852,5.272646136117125e-13,5.070850777773869e-13,6.098701578833465e-08,5.8652913254695665e-08
853,5.14735479066387e-13,4.950797483397829e-13,5.967757088481827e-08,5.739871832571862e-08
854,5.025012300571581e-13,4.833557691429455e-13,5.839575075584319e-08,5.617085358788018e-08
855,4.90554802539545e-13,4.71906431685187e-13,5.714096136435666e-08,5.4968755867680956e-08
856,4.788893165090584e-13,4.607252015481517e-13,5.591262302499397e-08,5.379187554247497e-08
857,4.674980703340905e-13,4.498057130463988e-13,5.471016996940746e-08,5.263967613041179e-08
858,4.56374535291618e-13,4.391417640682823e-13,5.353304992697792e-08,5.151163389488152e-08
859,4.455123502985228e-13,4.2872731110135865e-13,5.238072372041277e-08,5.040723746299741e-08
860,4.349053168315344e-13,4.185564644357498e-13,5.125266487574463e-08,4.932598745766023e-08
861,4.2454739402899605e-13,4.086234835390692e-13,5.014835924625427e-08,4.826739614275796e-08
862,4.1443269396786493e-13,3.989227725967095e-13,4.9067304649852614e-08,4.723098708106362e-08
863,4.045554771095493e-13,3.894488762114773e-13,4.800901051946735e-08,4.6216294804404766e-08
864,3.949101479083905e-13,3.80196475256742e-13,4.697299756599062e-08,4.522286449568776e-08
865,3.854912505767522e-13,3.7116038287741856e-13,4.595879745335127e-08,4.425025168236674e-08
866,3.7629346500091983e-13,3.623355406333212e-13,4.496595248529177e-08,4.329802194096195e-08
867,3.6731160280214515e-13,3.537170147795537e-13,4.399401530343412e-08,4.236575061223696e-08
868,3.585406035373722e-13,3.4529999267878646e-13,4.3042548596232525e-08,4.145302252665565e-08
869,3.499755310343672e-13,3.3707977934044754e-13,4.211112481842167e-08,4.055943173975127e-08
870,3.416115698561132e-13,3.2905179408197874e-13,4.119932592057611e-08,3.968458127704465e-08
871,3.3344402188953714e-13,3.2121156730751146e-13,4.030674308841097e-08,3.882808288816392e-08
872,3.2546830305377023e-13,3.1355473739942846e-13,3.943297649146022e-08,3.798955680982225e-08
873,3.176799401233215e-13,3.060770477184582e-13,3.8577635040781476e-08,3.71686315373229e-08
874,3.1007456766169827e-13,2.98774343708083e-13,3.774033615534525e-08,3.636494360426888e-08
875,3.026479250611486e-13,2.916425700991799e-13,3.692070553677527e-08,3.557813737016241e-08
876,2.953958536843786e-13,2.8467776821098e-13,3.611837695211953e-08,3.4807864815592136e-08
877,2.8831429410420533e-13,2.7787607334452895e-13,3.53329920243362e-08,3.4053785344709676e-08
878,2.813992834372953e-13,2.7123371226501514e-13,3.456420003019444e-08,3.331556559471207e-08
879,2.74646952768227e-13,2.647470007694101e-13,3.381165770529245e-08,3.259287925204923e-08
880,2.680535246603067e-13,2.5841234133604746e-13,3.307502905591175e-08,3.1885406875090385e-08
881,2.6161531074964434e-13,2.522262208528409e-13,3.235398517742854e-08,3.119283572298617e-08
882,2.5532870941917414e-13,2.461852084210046e-13,3.164820407901838e-08,3.051485959047632e-08
883,2.4919020354939837e-13,2.402859532312328e-13,3.095737051439496e-08,2.9851178648398405e-08
884,2.431963583427662e-13,2.345251825094192e-13,3.028117581833428e-08,2.920149928966194e-08
885,2.3734381921872364e-13,2.2889969952911057e-13,2.9619317748744247e-08,2.8565533980460862e-08
886,2.316293097765729e-13,2.2340638168799167e-13,2.8971500334047013e-08,2.7943001116504248e-08
887,2.2604962982340846e-13,2.180421786458146e-13,2.8337433725651157e-08,2.7333624884054214e-08
888,2.2060165346449247e-13,2.1280411052127857e-13,2.7716834055297688e-08,2.6737135125566394e-08
889,2.152823272535415e-13,2.0768926614546806e-13,2.7109423297071965e-08,2.6153267209736143e-08
890,2.1008866840051054e-13,2.0269480136956647e-13,2.6514929133882878e-08,2.5581761905762364e-08
891,2.0501776303453868e-13,1.9781793742463398e-13,2.5933084828215645e-08,2.502236526164539e-08
892,2.0006676451983786e-13,1.9305595933135123e-13,2.536362909697468e-08,2.447482848634508e-08
893,1.952328918223865e-13,1.884062143577058e-13,2.4806305990238526e-08,2.3938907835630458e-08
894,1.905134279253874e-13,1.838661105226893e-13,2.4260864773756912e-08,2.3414364501459784e-08
895,1.8590571829152918e-13,1.7943311514415018e-13,2.3727059815026084e-08,2.2900964504735753e-08
896,1.8140716937018383e-13,1.7510475342903608e-13,2.320465047278637e-08,2.2398478591288025e-08
897,1.7701524714774973e-13,1.7087860710432856e-13,2.2693400989791925e-08,2.1906682130940557e-08
898,1.7272747573942618e-13,1.6675231308705127e-13,2.219308038870875e-08,2.1425355019527672e-08
899,1.6854143602078506e-13,1.6272356219180232e-13,2.1703462371003972e-08,2.095428158372859e-08
900,1.6445476429757741e-13,1.587900978743347e-13,2.1224325218694993e-08,2.049325048859612e-08
901,1.6046515101228461e-13,1.5494971500977288e-13,2.075545169883342e-08,2.0042054647660763e-08
902,1.5657033948598681e-13,1.5120025870411634e-13,2.029662897060378e-08,1.9600491135496444e-08
903,1.5276812469419207e-13,1.4753962313774574e-13,1.9847648494923012e-08,1.9168361102639865e-08
904,1.490563520753294e-13,1.4396575043970588e-13,1.9408305946432117e-08,1.8745469692760366e-08
905,1.4543291637067074e-13,1.4047662959159685e-13,1.8978401127776222e-08,1.8331625961982135e-08
906,1.4189576049450427e-13,1.3707029535995902e-13,1.8557737886074766e-08,1.7926642800265268e-08
907,1.3844287443343382e-13,1.3374482725608963e-13,1.814612403148756e-08,1.753033685475671e-08
908,1.350722941737411e-13,1.3049834852228412e-13,1.7743371257788464e-08,1.714252845502717e-08
909,1.317821006557863e-13,1.2732902514353415e-13,1.7349295064861307e-08,1.6763041540113152e-08
910,1.285704187544837e-13,1.2423506488377318e-13,1.6963714683038568e-08,1.639170358728894e-08
911,1.2543541628492473e-13,1.2121471634579066e-13,1.6586452999206108e-08,1.602834554249563e-08
912,1.2237530303227658e-13,1.1826626805399439e-13,1.6217336484602726e-08,1.567280175235999e-08
913,1.1938832980511475e-13,1.1538804755922363e-13,1.5856195124245475e-08,1.5324909897737624e-08
914,1.1647278751140077e-13,1.1257842056486949e-13,1.5502862347916975e-08,1.4984510928720088e-08
915,1.136270062563481e-13,1.0983579007358842e-13,1.5157174962653633e-08,1.465144900104825e-08
916,1.1084935446145488e-13,1.0715859555392725e-13,1.4818973086676767e-08,1.4325571413876924e-08
917,1.0813823800402606e-13,1.0454531212622189e-13,1.4488100084713179e-08,1.400672854884032e-08
918,1.0549209937652905e-13,1.0199444976715048e-13,1.4164402504653041e-08,1.369477381036901e-08
919,1.0290941686517241e-13,9.950455253236608e-14,1.3847730015497872e-08,1.3389563567213806e-08
920,1.0038870374711186e-13,9.707419779664755e-14,1.353793534655202e-08,1.3090957095132582e-08
921,9.792850750573525e-14,9.470199551105237e-14,1.3234874227816301e-08,1.279881652070106e-08
922,9.552740906348513e-14,9.238658747656169e-14,1.293840533154224e-08,1.251300676620832e-08
923,9.318402203172117e-14,9.012664663374923e-14,1.2648390214910143e-08,1.223339549560246e-08
924,9.089699197713915e-14,8.792087636801996e-14,1.2364693263795267e-08,1.1959853061452742e-08
925,8.866499570428771e-14,8.576800982998658e-14,1.2087181637588608e-08,1.1692252452896699e-08
926,8.648674055375018e-14,8.366680927057839e-14,1.1815725215041523e-08,1.143046924454337e-08
927,8.436096371557343e-14,8.161606539048883e-14,1.1550196541104511e-08,1.1174381546304694e-08
928,8.228643155755164e-14,7.961459670359453e-14,1.129047077473317e-08,1.0923869954129861e-08
929,8.026193896798604e-14,7.766124891399018e-14,1.1036425637635408e-08,1.0678817501618265e-08
930,7.828630871256046e-14,7.57548943063014e-14,1.0787941363935782e-08,1.0439109612488502e-08
931,7.63583908049934e-14,7.38944311489581e-14,1.0544900650734957e-08,1.020463405388294e-08
932,7.447706189113391e-14,7.207878311011622e-14,1.0307188609542597e-08,9.975280890487476e-09
933,7.264122464619079e-14,7.030689868593802e-14,1.0074692718564379e-08,9.750942439448626e-09
934,7.084980718479561e-14,6.85777506409499e-14,9.847302775824645e-09,9.531513226070672e-09
935,6.910176248361071e-14,6.689033546020829e-14,9.624910853107242e-09,9.316889940276706e-09
936,6.739606781620814e-14,6.524367281301726e-14,9.407411250698485e-09,9.106971393818652e-09
937,6.573172419995507e-14,6.363680502795114e-14,9.19470045291702e-09,8.901658478222217e-09
938,6.410775585465217e-14,6.206879657894507e-14,8.986677084416342e-09,8.70085412345357e-09
939,6.252320967268134e-14,6.05387335822263e-14,8.783241867246676e-09,8.50446325729552e-09
940,6.097715470042669e-14,5.904572330386639e-14,8.58429757866344e-09,8.312392765421455e-09
941,5.94686816307439e-14,5.758889367774395e-14,8.389749009670675e-09,8.12455145215632e-09
942,5.799690230625835e-14,5.6167392833714064e-14,8.199502924288115e-09,7.940850001914346e-09
943,5.6560949233281316e-14,5.4780388635787206e-14,8.013468019531396e-09,7.761200941303843e-09
944,5.515997510613942e-14,5.342706823012751e-14,7.831554886095358e-09,7.585518601889914e-09
945,5.379315234171917e-14,5.210663760268571e-14,7.653675969730903e-09,7.413719083606449e-09
946,5.245967262403586e-14,5.0818321146288926e-14,7.479745533306574e-09,7.2457202188093064e-09
947,5.115874645863694e-14,4.956136123701072e-14,7.309679619545773e-09,7.081441536962467e-09
948,4.988960273666147e-14,4.833501781965547e-14,7.143396014431779e-09,6.920804229950082e-09
949,4.865148830837659e-14,4.7138568002189954e-14,6.980814211272356e-09,6.763731118006907e-09
950,4.744366756601861e-14,4.597130565896215e-14,6.821855375416258e-09,6.6101466162602646e-09
951,4.6265422035770423e-14,4.483254104255029e-14,6.666442309614285e-09,6.459976701876838e-09
952,4.511604997870926e-14,4.372160040408777e-14,6.514499420017494e-09,6.313148881807649e-09
953,4.399486600056479e-14,4.263782562191474e-14,6.365952682805739e-09,6.169592161125047e-09
954,4.290120067012698e-14,4.158057383840703e-14,6.220729611439332e-09,6.02923701194521e-09
955,4.183440014615003e-14,4.0549217104839163e-14,6.07875922452726e-09,5.8920153429302534e-09
956,4.0793825812598287e-14,3.9543142034137763e-14,5.93997201430509e-09,5.7578604693637335e-09
957,3.977885392208429e-14,3.85617494613858e-14,5.804299915715988e-09,5.626707083793604e-09
958,3.878887524735174e-14,3.760445411194027e-14,5.671676276088372e-09,5.4984912272367804e-09
959,3.782329474065515e-14,3.667068427702517e-14,5.5420358254032765e-09,5.373150260939058e-09
960,3.688153120089599e-14,3.5759881496668694e-14,5.415314647145436e-09,5.250622838684922e-09
961,3.596301694836955e-14,3.487150024984886e-14,5.291450149730926e-09,5.130848879650804e-09
962,3.5067197506985286e-14,3.4005007651718984e-14,5.170381038505265e-09,5.013769541796194e-09
963,3.4193531293820766e-14,3.3159883157782496e-14,5.0520472883051225e-09,4.8993271957864104e-09
964,3.3341489315872197e-14,3.2335618274888955e-14,4.936390116577022e-09,4.7874653994409785e-09
965,3.25105548738668e-14,3.153171627892506e-14,4.8233519570464085e-09,4.678128872701577e-09
966,3.170022327300221e-14,3.074769193907458e-14,4.712876433930233e-09,4.571263473113302e-09
967,3.091000154048074e-14,2.998307124852325e-14,4.604908336686314e-09,4.466816171813011e-09
968,3.0139408149706505e-14,2.923739116148505e-14,4.499393595292458e-09,4.364735030018404e-09
969,2.938797275101585e-14,2.851019933642834e-14,4.396279256048499e-09,4.264969176011469e-09
970,2.8655235908811706e-14,2.780105388538026e-14,4.295513457894115e-09,4.1674687826097385e-09
971,2.794074884497414e-14,2.7109523129189818e-14,4.197045409235294e-09,4.0721850451188025e-09
972,2.724407318842052e-14,2.6435185358630412e-14,4.10082536527223e-09,3.97907015975938e-09
973,2.6564780730690135e-14,2.5777628601224327e-14,4.006804605821398e-09,3.888077302562239e-09
974,2.5902453187428535e-14,2.5136450393671804e-14,3.914935413624343e-09,3.799160608724054e-09
975,2.5256681965648707e-14,2.4511257559769115e-14,3.825171053135766e-09,3.712275152417308e-09
976,2.4627067936647233e-14,2.3901665993700842e-14,3.737465749783376e-09,3.627376927047235e-09
977,2.401322121445412e-14,2.330730044859205e-14,3.6517746696918144e-09,3.5444228259486324e-09
978,2.3414760939697276e-14,2.2727794330208265e-14,3.568053899863065e-09,3.4633706235154796e-09
979,2.2831315068762906e-14,2.2162789495691163e-14,3.4862604288055292e-09,3.3841789567560596e-09
980,2.226252016813456e-14,2.161193605721939e-14,3.4063521276039726e-09,3.3068073072662792e-09
981,2.170802121379474e-14,2.1074892190484872e-14,3.3282877314224242e-09,3.231215983613802e-09
982,2.116747139557475e-14,2.0551323947876643e-14,3.252026821432192e-09,3.15736610412563e-09
983,2.064053192633894e-14,2.004090507626459e-14,3.177529807156948e-09,3.0852195800715925e-09
984,2.0126871855891474e-14,1.95433168392774e-14,3.1047579092269293e-09,3.014739099236282e-09
985,1.9626167889494426e-14,1.9058247843969384e-14,3.033673142534148e-09,2.945888109871795e-09
986,1.9138104210888604e-14,1.8585393871773584e-14,2.964238299780684e-09,2.8786308050238437e-09
987,1.8662372309708096e-14,1.8124457713637807e-14,2.896416935411826e-09,2.812932107223465e-09
988,1.8198670813182664e-14,1.7675149009243417e-14,2.830173349926084e-09,2.7487576535368287e-09
989,1.774670532202281e-14,1.7237184090207093e-14,2.7654725745539933e-09,2.686073780965487e-09
990,1.730618825038367e-14,1.6810285827167277e-14,2.7022803562975713e-09,2.624847512189434e-09
991,1.6876838669805697e-14,1.639418348065842e-14,2.6405631433223967e-09,2.5650465416453436e-09
992,1.645838215703197e-14,1.5988612555678002e-14,2.5802880706943154e-09,2.5066392219324355e-09
993,1.6050550645602765e-14,1.5593314659852148e-14,2.5214229464526966e-09,2.4495945505383567e-09
994,1.5653082281130487e-14,1.5208037365107722e-14,2.4639362380123407e-09,2.3938821568775645e-09
995,1.5265721280158868e-14,1.4832534072759673e-14,2.4077970588860483e-09,2.3394722896346617e-09
996,1.488821779251309e-14,1.4466563881925023e-14,2.3529751557200805e-09,2.2863358044053204e-09
997,1.4520327767047764e-14,1.4109891461174958e-14,2.2994408956345907e-09,2.2344441516272753e-09
998,1.4161812820702979e-14,1.376228692333976e-14,2.2471652538614126e-09,2.1837693647941637e-09
999,1.3812440110778963e-14,1.3423525703381477e-14,2.196119801671447e-09,2.134284048944859e-09
1000,1.3471982210342749e-14,1.3093388439251988e-14,2.1462766945841486e-09,2.0859613694211595e-09
1001,1.3140216986681226e-14,1.2771660855654971e-14,2.0976086608515717e-09,2.03877504088668e-09
1002,1.281692748271737e-14,1.2458133650632661e-14,2.0500889902096416e-09,1.992699316599969e-09
1003,1.2501901801307599e-14,1.2152602384899237e-14,2.0036915228893045e-09,1.947708977934871e-09
1004,1.2194932992340798e-14,1.1854867373845256e-14,1.9583906388804543e-09,1.90377932414137e-09
1005,1.1895818942560465e-14,1.156473358213831e-14,1.914161247441488e-09,1.8608861623401275e-09
1006,1.1604362268034302e-14,1.1282010520847796e-14,1.8709787768476528e-09,1.8190057977441767e-09
